County,Month,r3q,r1q
Baringo,2015-01,83.57760666666667,50.2985965
Baringo,2015-02,73.36992550000001,54.021410333333336
Baringo,2015-03,41.03444916666667,37.70090866666666
Baringo,2015-04,84.96436683333333,121.66245066666666
Baringo,2015-05,91.39230516666667,90.33358399999999
Baringo,2015-06,102.74196333333333,97.42859333333332
Baringo,2015-07,85.34823999999999,69.23187833333334
Baringo,2015-08,70.6574725,52.89257766666666
Baringo,2015-09,55.28542516666667,50.330213333333326
Baringo,2015-10,57.12657066666666,80.5760915
Baringo,2015-11,93.81917483333332,150.110145
Baringo,2015-12,124.13990333333334,131.55605
Baringo,2016-01,145.59030833333333,143.1697
Baringo,2016-02,125.00217333333335,83.19191683333334
Baringo,2016-03,101.88598016666667,86.92948266666667
Baringo,2016-04,95.50656350000001,103.96013416666666
Baringo,2016-05,128.1463125,163.27602333333334
Baringo,2016-06,123.43929583333333,83.805029
Baringo,2016-07,125.3111725,112.01022233333333
Baringo,2016-08,94.27349,88.36194466666666
Baringo,2016-09,86.06411666666668,57.3749445
Baringo,2016-10,79.22659900000001,99.65612399999999
Baringo,2016-11,70.28506116666667,66.943288
Baringo,2016-12,73.384055,57.5642255
Baringo,2017-01,58.569408833333334,49.65284433333333
Baringo,2017-02,62.362053333333336,93.4305285
Baringo,2017-03,64.062661,69.3581595
Baringo,2017-04,58.431765000000006,47.52251366666667
Baringo,2017-05,66.00649333333332,83.70873066666667
Baringo,2017-06,67.210675,69.15928466666666
Baringo,2017-07,103.89456083333334,158.32594066666667
Baringo,2017-08,137.33947,167.132024
Baringo,2017-09,164.199545,156.45754166666669
Baringo,2017-10,162.63917833333332,159.22046166666667
Baringo,2017-11,161.68831166666666,164.29539833333334
Baringo,2017-12,133.53792416666667,54.05362233333333
Baringo,2018-01,101.23037649999999,39.40694233333333
Baringo,2018-02,42.74629266666667,40.61787333333333
Baringo,2018-03,119.02284666666667,208.85238166666667
Baringo,2018-04,189.84770333333333,215.74182
Baringo,2018-05,218.11364666666668,214.05965833333335
Baringo,2018-06,226.24268500000002,242.13177
Baringo,2018-07,199.94743666666668,136.86242166666668
Baringo,2018-08,141.54977333333332,63.67371416666666
Baringo,2018-09,92.88346466666667,86.228131
Baringo,2018-10,73.624545,74.42969133333334
Baringo,2018-11,71.80473466666666,55.44683666666666
Baringo,2018-12,78.401161,118.91381916666667
Baringo,2019-01,79.8624325,75.13817666666667
Baringo,2019-02,86.58906566666667,41.692995333333336
Baringo,2019-03,54.175422999999995,52.23368083333333
Baringo,2019-04,46.126364,48.992212333333335
Baringo,2019-05,58.098983833333335,69.86317183333334
Baringo,2019-06,87.11115666666666,154.88967
Baringo,2019-07,108.85696333333334,115.49931483333334
Baringo,2019-08,133.09400666666667,127.71496566666667
Baringo,2019-09,126.38086566666668,132.52428833333332
Baringo,2019-10,142.64512333333332,171.27562666666665
Baringo,2019-11,150.42179833333333,142.2002015
Baringo,2019-12,196.13912333333334,278.37734333333333
Baringo,2020-01,186.4443,114.59802
Baringo,2020-02,209.8548033333333,164.18816999999999
Baringo,2020-03,159.56049166666665,175.5888616666667
Baringo,2020-04,167.93193333333332,156.70667333333333
Baringo,2020-05,169.11565333333334,164.52472733333335
Baringo,2020-06,158.92786166666667,145.23832583333333
Baringo,2020-07,164.49349166666664,176.66067833333332
Baringo,2020-08,168.87485166666667,178.12631333333334
Baringo,2020-09,175.42770833333336,161.268295
Baringo,2020-10,169.24828333333335,154.58268833333332
Baringo,2020-11,148.93824666666669,126.22364766666665
Baringo,2020-12,128.44404933333334,96.38997433333333
Baringo,2021-01,108.02254333333333,81.631345
Baringo,2021-02,87.684535,78.72066333333333
Baringo,2021-03,67.52938483333334,60.8789255
Baringo,2021-04,63.01123166666667,63.91436983333333
Baringo,2021-05,106.70985433333333,162.63306833333334
Baringo,2021-06,104.41898866666666,69.57465599999999
Baringo,2021-07,116.0669725,98.64308733333333
Baringo,2021-08,79.41378916666666,73.72735833333333
Baringo,2021-09,97.19842899999999,135.53551833333333
Baringo,2021-10,109.2100775,148.61436833333332
Baringo,2021-11,106.53627933333333,52.070862166666664
Baringo,2021-12,83.9935275,62.90574516666667
Baringo,2022-01,63.01006949999999,95.86606266666666
Baringo,2022-02,83.563304,108.48796233333333
Baringo,2022-03,83.77618166666667,69.651988
Baringo,2022-04,70.10778783333333,62.35328883333333
Baringo,2022-05,80.47104666666667,100.48454266666666
Baringo,2022-06,80.635935,72.83686833333333
Baringo,2022-07,81.60719166666667,66.13667600000001
Baringo,2022-08,83.57421166666667,109.39055666666667
Baringo,2022-09,104.35280583333333,144.04421666666667
Baringo,2022-10,117.82647533333333,101.33941166666666
Baringo,2022-11,124.39693016666666,124.40061516666667
Baringo,2022-12,109.15069083333333,98.30909816666667
Baringo,2023-01,105.415506,64.941661
Baringo,2023-02,69.6806735,28.735117666666667
Baringo,2023-03,73.6708855,98.4606045
Baringo,2023-04,95.14768416666668,111.27086750000001
Baringo,2023-05,115.70026333333334,119.95684999999999
Baringo,2023-06,104.42882483333334,74.37892416666666
Baringo,2023-07,94.33331566666668,80.82439183333334
Baringo,2023-08,70.74237066666667,63.67380966666667
Baringo,2023-09,77.67759433333333,105.11061833333333
Baringo,2023-10,92.4991275,136.18601
Baringo,2023-11,126.36314733333332,144.24288266666667
Baringo,2023-12,121.61189,68.93514549999999
Baringo,2024-01,121.299485,146.85919433333333
Baringo,2024-02,107.68997683333333,127.82837866666667
Baringo,2024-03,118.70626833333334,102.19720633333333
Baringo,2024-04,123.10170566666666,132.21799833333333
Baringo,2024-05,160.75881666666666,203.95592166666665
Baringo,2024-06,148.63328833333333,80.86585283333334
Baringo,2024-07,143.15411833333334,114.99910833333333
Baringo,2024-08,111.955625,131.96652833333334
Baringo,2024-09,113.27921166666665,80.86943433333333
Baringo,2024-10,106.41493266666667,90.76889266666666
Baringo,2024-11,95.41668416666668,111.23154199999999
Baringo,2024-12,115.50241483333333,142.0473115
Baringo,2025-01,115.08160566666668,70.38614066666666
Baringo,2025-02,102.56520033333334,67.99665366666666
Baringo,2025-03,103.33349583333334,141.41126166666666
Baringo,2025-04,122.32856933333333,123.804966
Baringo,2025-05,130.50763833333335,126.78516016666667
Baringo,2025-06,119.32943333333333,103.31571766666667
Baringo,2025-07,122.00233066666665,132.293365
Baringo,2025-08,118.55239666666667,118.05994916666667
Baringo,2025-09,130.032955,146.80210583333334
Baringo,2025-10,145.536505,194.52276333333336
Baringo,2025-11,142.79843666666667,99.308073
Baringo,2025-12,122.24820666666666,72.69113066666667
Baringo,2026-01,87.95552133333332,90.27748783333334
Baringo,2026-02,80.243578,99.70870500000001
Bomet,2015-01,68.44105466666666,41.378993
Bomet,2015-02,59.947450333333336,45.023936
Bomet,2015-03,43.27240883333334,46.880068333333334
Bomet,2015-04,87.79176533333333,133.075365
Bomet,2015-05,114.61984666666666,135.23600166666665
Bomet,2015-06,141.34373333333335,156.90463166666666
Bomet,2015-07,132.20070166666667,85.56141966666667
Bomet,2015-08,111.85313233333333,77.71176383333334
Bomet,2015-09,80.74628583333333,82.614929
Bomet,2015-10,81.39852,87.30807683333335
Bomet,2015-11,107.40945900000001,147.48416
Bomet,2015-12,129.893035,147.93280666666666
Bomet,2016-01,146.83160999999998,135.139309
Bomet,2016-02,126.2233265,81.49873283333334
Bomet,2016-03,102.85707166666667,92.75081899999999
Bomet,2016-04,101.550774,115.39564166666666
Bomet,2016-05,120.71418233333333,139.35688333333334
Bomet,2016-06,118.89051333333333,87.10936783333334
Bomet,2016-07,116.29344150000001,106.69608666666666
Bomet,2016-08,88.769955,78.36870266666666
Bomet,2016-09,83.58288483333332,74.16732116666667
Bomet,2016-10,89.76670833333333,122.55174333333333
Bomet,2016-11,92.99832333333332,87.54253366666667
Bomet,2016-12,90.99453766666666,66.05864833333332
Bomet,2017-01,63.27434933333333,28.684727666666664
Bomet,2017-02,53.66962266666667,69.14724633333334
Bomet,2017-03,57.29961483333333,77.1076575
Bomet,2017-04,73.39093016666666,75.54978083333333
Bomet,2017-05,91.626286,113.41183000000001
Bomet,2017-06,93.60393333333333,88.2063
Bomet,2017-07,112.88066333333332,147.31925666666666
Bomet,2017-08,115.78486866666667,124.82637733333333
Bomet,2017-09,133.47689333333332,130.42404583333334
Bomet,2017-10,125.05770766666667,118.57051833333334
Bomet,2017-11,122.48636900000001,117.34390333333333
Bomet,2017-12,108.88169666666666,88.56033000000001
Bomet,2018-01,89.82203033333333,50.997118
Bomet,2018-02,65.38455466666666,52.7558885
Bomet,2018-03,102.12962666666665,177.06431666666666
Bomet,2018-04,148.51000166666668,170.78142333333335
Bomet,2018-05,161.66973,140.75809666666666
Bomet,2018-06,154.04668333333333,147.414395
Bomet,2018-07,137.37141499999998,113.287444
Bomet,2018-08,119.05937833333333,87.15612866666667
Bomet,2018-09,100.63678666666668,100.41906666666667
Bomet,2018-10,97.16836766666665,101.29731433333332
Bomet,2018-11,100.89048166666667,99.86890733333333
Bomet,2018-12,104.83168,112.31440433333334
Bomet,2019-01,93.740474,59.07815766666667
Bomet,2019-02,73.42082183333333,37.5623935
Bomet,2019-03,55.74111916666667,70.42462283333333
Bomet,2019-04,55.525009833333336,58.06561716666667
Bomet,2019-05,84.03009166666668,115.70750733333334
Bomet,2019-06,104.65144983333333,148.84170833333334
Bomet,2019-07,128.81831066666666,128.08093833333334
Bomet,2019-08,124.53156033333333,90.39477916666665
Bomet,2019-09,112.72811,119.44160983333332
Bomet,2019-10,119.076341,145.23958566666667
Bomet,2019-11,138.3263883333333,146.60208666666665
Bomet,2019-12,193.50433833333332,283.68408666666664
Bomet,2020-01,214.65812833333334,204.71991
Bomet,2020-02,238.87966500000002,195.33494833333336
Bomet,2020-03,207.34208666666666,206.462355
Bomet,2020-04,176.85666333333333,144.27968166666668
Bomet,2020-05,155.63432,131.68776166666666
Bomet,2020-06,129.39451833333334,102.92289066666667
Bomet,2020-07,118.60802433333333,113.15043666666666
Bomet,2020-08,105.60814266666667,103.00317766666667
Bomet,2020-09,110.20936916666666,113.74850166666666
Bomet,2020-10,126.91551500000001,164.03303833333334
Bomet,2020-11,166.89700666666667,213.668455
Bomet,2020-12,179.17484666666667,145.559521
Bomet,2021-01,164.28289333333333,106.10126333333334
Bomet,2021-02,130.773311,131.94566
Bomet,2021-03,110.80188983333333,100.8734725
Bomet,2021-04,119.340979,125.46774933333332
Bomet,2021-05,123.68928416666665,132.718289
Bomet,2021-06,118.04358333333333,84.25402666666666
Bomet,2021-07,115.281406,123.80112100000001
Bomet,2021-08,111.11771583333332,131.86013566666668
Bomet,2021-09,132.204785,135.767395
Bomet,2021-10,133.76254333333335,130.25114916666666
Bomet,2021-11,117.08090650000001,88.05379016666666
Bomet,2021-12,95.98274666666667,73.12427916666667
Bomet,2022-01,97.74588166666666,139.708215
Bomet,2022-02,163.68038833333333,300.70935000000003
Bomet,2022-03,180.43422999999999,130.61334333333335
Bomet,2022-04,144.004895,84.24017766666667
Bomet,2022-05,113.24027333333333,132.41479
Bomet,2022-06,112.99088166666667,121.18038166666666
Bomet,2022-07,118.62792,81.60312683333333
Bomet,2022-08,120.91204666666668,146.40189999999998
Bomet,2022-09,129.53487183333334,145.84022166666668
Bomet,2022-10,138.699285,116.88121083333333
Bomet,2022-11,136.32623333333333,141.23390433333336
Bomet,2022-12,146.41476833333334,179.52709666666667
Bomet,2023-01,155.710475,133.00715516666665
Bomet,2023-02,122.14866416666666,23.8164855
Bomet,2023-03,93.05399916666666,99.25482316666667
Bomet,2023-04,111.33128849999999,154.87232833333334
Bomet,2023-05,125.56334766666667,109.61445250000001
Bomet,2023-06,125.50471900000001,112.22543583333334
Bomet,2023-07,110.1163015,112.98345083333334
Bomet,2023-08,97.69732733333335,71.21051433333334
Bomet,2023-09,112.3598335,149.498565
Bomet,2023-10,125.22030183333334,153.49956
Bomet,2023-11,157.37190333333334,165.77004666666667
Bomet,2023-12,160.30543666666668,153.78753166666667
Bomet,2024-01,189.91850833333334,252.76732166666667
Bomet,2024-02,200.17867,190.970475
Bomet,2024-03,185.06766666666667,127.62747666666667
Bomet,2024-04,136.013501,115.2208
Bomet,2024-05,119.35515833333334,119.72967833333333
Bomet,2024-06,109.40136316666667,82.50894233333334
Bomet,2024-07,112.65857666666666,138.55799733333333
Bomet,2024-08,101.40364233333332,94.11285183333332
Bomet,2024-09,103.77874233333334,88.3429925
Bomet,2024-10,95.06603233333334,106.07009866666665
Bomet,2024-11,101.43853,109.85993833333333
Bomet,2024-12,126.73511066666667,162.13589566666667
Bomet,2025-01,129.27610933333332,108.29529566666668
Bomet,2025-02,122.609,81.12542216666667
Bomet,2025-03,98.30825333333333,97.136149
Bomet,2025-04,124.53592833333333,156.27622
Bomet,2025-05,139.76992833333335,145.50368433333333
Bomet,2025-06,145.40004166666668,124.32668833333334
Bomet,2025-07,136.46004083333332,127.186594
Bomet,2025-08,118.45975166666666,99.75825850000001
Bomet,2025-09,100.76796933333333,82.56712833333334
Bomet,2025-10,101.76802433333334,126.2732525
Bomet,2025-11,95.95688183333333,83.73244783333334
Bomet,2025-12,94.29786083333335,76.00957116666667
Bomet,2026-01,82.12503500000001,84.85570016666667
Bomet,2026-02,80.13332,75.087062
Bungoma,2015-01,91.58619433333332,38.98674716666667
Bungoma,2015-02,66.56953966666667,37.351994999999995
Bungoma,2015-03,34.4350385,34.972716166666665
Bungoma,2015-04,83.54330033333333,123.7561625
Bungoma,2015-05,93.66646833333334,94.52666849999999
Bungoma,2015-06,114.49538833333332,132.092341
Bungoma,2015-07,103.88888850000001,86.47051066666667
Bungoma,2015-08,99.39182816666666,78.5835345
Bungoma,2015-09,81.92275566666667,82.97991
Bungoma,2015-10,89.97710000000001,107.03883666666667
Bungoma,2015-11,127.6717425,186.54714166666668
Bungoma,2015-12,152.29968666666667,159.65641666666667
Bungoma,2016-01,170.84794166666666,127.66359333333332
Bungoma,2016-02,124.02894666666667,70.37988283333333
Bungoma,2016-03,86.871825,77.48440000000001
Bungoma,2016-04,104.19226916666666,128.375905
Bungoma,2016-05,111.64862116666666,110.66051399999999
Bungoma,2016-06,107.81554766666666,77.36011016666667
Bungoma,2016-07,97.67377849999998,101.20979833333332
Bungoma,2016-08,87.81168033333334,88.48938600000001
Bungoma,2016-09,82.00126766666666,59.3043055
Bungoma,2016-10,76.17026666666666,82.55817900000001
Bungoma,2016-11,66.1263835,60.02951683333333
Bungoma,2016-12,65.86778666666667,50.403600000000004
Bungoma,2017-01,54.9039235,53.314960000000006
Bungoma,2017-02,82.046088,146.95755499999999
Bungoma,2017-03,105.46917883333333,116.52664233333333
Bungoma,2017-04,95.77789583333333,71.33049233333334
Bungoma,2017-05,97.14809166666667,113.44928516666668
Bungoma,2017-06,94.15491166666668,94.30853333333334
Bungoma,2017-07,114.477899,137.79674166666666
Bungoma,2017-08,117.11361416666666,121.24789399999999
Bungoma,2017-09,128.13060666666667,124.92634833333334
Bungoma,2017-10,120.376666,113.86244083333334
Bungoma,2017-11,119.72721916666667,117.50213083333334
Bungoma,2017-12,101.2906625,43.04791316666667
Bungoma,2018-01,80.18350083333333,34.380629166666665
Bungoma,2018-02,43.40432166666667,56.960173
Bungoma,2018-03,101.9526075,166.37795733333334
Bungoma,2018-04,145.472575,159.96912999999998
Bungoma,2018-05,152.76758833333335,138.22153333333333
Bungoma,2018-06,143.607205,129.69070166666668
Bungoma,2018-07,135.34039433333334,136.33904099999998
Bungoma,2018-08,109.53548416666666,65.78162333333334
Bungoma,2018-09,90.22860433333334,74.83421383333332
Bungoma,2018-10,72.07683583333333,76.6073745
Bungoma,2018-11,73.96195416666667,69.792249
Bungoma,2018-12,74.26214683333333,78.4031525
Bungoma,2019-01,68.32316333333334,54.4209595
Bungoma,2019-02,61.817881166666666,51.15677333333334
Bungoma,2019-03,71.33584416666666,97.33367883333334
Bungoma,2019-04,66.13527516666666,57.564038333333336
Bungoma,2019-05,79.28217483333334,91.36569166666668
Bungoma,2019-06,87.48976699999999,115.52534416666667
Bungoma,2019-07,102.31775,103.47411683333333
Bungoma,2019-08,110.7182625,110.79874933333333
Bungoma,2019-09,116.39971733333334,132.80831333333333
Bungoma,2019-10,137.61234,165.9277
Bungoma,2019-11,144.99516,131.34963166666668
Bungoma,2019-12,179.25280333333333,282.71855166666666
Bungoma,2020-01,184.89998666666668,168.72487833333335
Bungoma,2020-02,218.39284333333333,160.47855
Bungoma,2020-03,186.65053833333332,200.83495000000002
Bungoma,2020-04,153.6240733333333,122.58441900000001
Bungoma,2020-05,136.34464166666666,115.769069
Bungoma,2020-06,119.31130766666666,121.67055933333334
Bungoma,2020-07,127.992725,155.49587166666666
Bungoma,2020-08,142.64533833333334,151.76400333333333
Bungoma,2020-09,160.84137,170.97482333333335
Bungoma,2020-10,155.34146833333332,140.079785
Bungoma,2020-11,160.5677433333333,169.450345
Bungoma,2020-12,150.31463166666666,124.85890166666667
Bungoma,2021-01,143.15706833333334,83.5210265
Bungoma,2021-02,109.613584,99.18064666666668
Bungoma,2021-03,80.2992675,71.48489633333334
Bungoma,2021-04,101.36453933333333,118.24972833333334
Bungoma,2021-05,121.04539166666666,142.295465
Bungoma,2021-06,113.8579725,68.28984433333333
Bungoma,2021-07,106.0104975,94.008965
Bungoma,2021-08,81.14112266666667,85.82996383333334
Bungoma,2021-09,100.95898766666666,123.92403816666666
Bungoma,2021-10,106.42813583333333,111.69655266666666
Bungoma,2021-11,97.12103,58.158013000000004
Bungoma,2021-12,77.38946883333334,53.8151605
Bungoma,2022-01,65.6235365,108.79836383333334
Bungoma,2022-02,101.506753,156.32073916666667
Bungoma,2022-03,115.08365583333334,98.09597833333333
Bungoma,2022-04,97.51559400000001,80.1113955
Bungoma,2022-05,96.515533,109.88207633333333
Bungoma,2022-06,90.358151,75.16209666666667
Bungoma,2022-07,93.61941183333333,88.89471633333334
Bungoma,2022-08,101.98659666666667,139.41176266666665
Bungoma,2022-09,125.25543333333333,140.61216433333334
Bungoma,2022-10,128.78356016666666,105.6943875
Bungoma,2022-11,110.937185,90.50726083333332
Bungoma,2022-12,98.37421516666666,106.20293166666666
Bungoma,2023-01,92.07689583333332,73.52530883333334
Bungoma,2023-02,74.02474099999999,31.014863833333333
Bungoma,2023-03,82.09165783333333,112.27723216666668
Bungoma,2023-04,92.69972833333334,100.73422333333333
Bungoma,2023-05,104.21880566666668,101.94971066666666
Bungoma,2023-06,105.69808,119.58107433333333
Bungoma,2023-07,109.56235350000001,111.27522433333333
Bungoma,2023-08,104.98760933333334,85.86303083333333
Bungoma,2023-09,104.912312,120.08229133333333
Bungoma,2023-10,103.96956349999999,107.8685175
Bungoma,2023-11,111.12989983333334,104.59616233333333
Bungoma,2023-12,98.50300033333333,69.64767733333333
Bungoma,2024-01,115.08028666666667,210.59626166666666
Bungoma,2024-02,152.85238333333334,209.75342333333333
Bungoma,2024-03,168.56493666666668,122.10662166666667
Bungoma,2024-04,125.9719,101.7475975
Bungoma,2024-05,105.66584399999999,102.74434333333333
Bungoma,2024-06,97.37307416666665,82.84708366666668
Bungoma,2024-07,99.11195933333333,111.18157633333334
Bungoma,2024-08,102.61932,113.89686999999999
Bungoma,2024-09,113.69671166666666,114.92946166666667
Bungoma,2024-10,106.42492483333332,90.81344
Bungoma,2024-11,112.43128,134.905043
Bungoma,2024-12,121.77603066666666,152.09758633333334
Bungoma,2025-01,132.6505116666667,83.2796965
Bungoma,2025-02,114.08995666666665,81.83915583333334
Bungoma,2025-03,94.021787,105.29687933333332
Bungoma,2025-04,109.84442533333333,117.9565675
Bungoma,2025-05,118.016596,122.29599350000001
Bungoma,2025-06,117.8792175,113.94641933333334
Bungoma,2025-07,136.791275,183.6513183333333
Bungoma,2025-08,132.861855,105.82058416666666
Bungoma,2025-09,125.47646250000001,91.87888650000001
Bungoma,2025-10,112.53383066666667,138.27258
Bungoma,2025-11,108.41670833333332,89.96656250000001
Bungoma,2025-12,108.68025433333332,84.615755
Bungoma,2026-01,89.82158966666667,102.89521833333333
Bungoma,2026-02,76.843895,75.504875
Busia,2015-01,87.938826,39.84449216666667
Busia,2015-02,64.29792566666667,39.06689483333333
Busia,2015-03,39.38583833333333,41.232842166666664
Busia,2015-04,88.92954333333334,129.91178166666666
Busia,2015-05,101.260386,103.606946
Busia,2015-06,123.39078666666667,145.93294266666666
Busia,2015-07,115.91524833333334,98.76135666666666
Busia,2015-08,111.5461175,78.6992375
Busia,2015-09,92.97432333333334,100.18009466666666
Busia,2015-10,101.63168416666667,118.1062475
Busia,2015-11,144.51439666666667,196.14414833333333
Busia,2015-12,165.84841666666668,173.48120833333334
Busia,2016-01,178.06998166666668,126.36529083333335
Busia,2016-02,133.9428335,72.52109116666666
Busia,2016-03,85.48214,70.54120266666666
Busia,2016-04,103.29839499999999,130.00918
Busia,2016-05,110.83274416666666,110.56969316666665
Busia,2016-06,111.79131833333334,84.56660583333333
Busia,2016-07,98.63038633333333,94.80943933333333
Busia,2016-08,86.38942733333333,85.54254666666667
Busia,2016-09,78.61026166666666,61.684811
Busia,2016-10,70.37223516666667,69.23435583333334
Busia,2016-11,61.98197033333333,60.0203795
Busia,2016-12,60.994257000000005,55.707513000000006
Busia,2017-01,55.11696233333333,45.97662066666667
Busia,2017-02,95.860184,203.07105083333332
Busia,2017-03,126.61497666666666,144.87429333333333
Busia,2017-04,118.45263483333333,81.87852516666668
Busia,2017-05,115.95020083333333,136.46924833333333
Busia,2017-06,106.13728583333334,91.38370249999998
Busia,2017-07,119.50000816666666,120.031744
Busia,2017-08,108.93940816666667,122.00001666666667
Busia,2017-09,122.0089585,122.98588083333334
Busia,2017-10,113.41780933333332,98.46853750000001
Busia,2017-11,112.11963833333334,115.13147249999999
Busia,2017-12,90.73909416666667,41.20113283333333
Busia,2018-01,75.5533235,32.873780000000004
Busia,2018-02,46.75034866666667,72.0093275
Busia,2018-03,100.97048566666666,163.58474333333334
Busia,2018-04,131.076689,131.95467683333334
Busia,2018-05,131.91202833333332,116.40543433333333
Busia,2018-06,121.12701399999999,112.915091
Busia,2018-07,113.55137083333334,105.97540833333333
Busia,2018-08,98.59185933333333,71.48581300000001
Busia,2018-09,82.37601766666667,73.95684266666666
Busia,2018-10,77.68300683333334,86.18156483333333
Busia,2018-11,81.97734816666667,83.72341183333333
Busia,2018-12,93.32549916666666,118.60635666666667
Busia,2019-01,89.61745666666667,59.353067
Busia,2019-02,90.75962700000001,72.14461083333333
Busia,2019-03,97.637851,141.75896083333333
Busia,2019-04,83.79651266666667,61.05360099999999
Busia,2019-05,94.93740166666667,105.80931249999999
Busia,2019-06,94.113631,118.5428025
Busia,2019-07,112.87216666666666,118.71920166666666
Busia,2019-08,114.99137516666667,105.24978516666665
Busia,2019-09,113.6330775,116.51815583333332
Busia,2019-10,143.016935,188.90631499999998
Busia,2019-11,155.86243333333334,150.29896666666664
Busia,2019-12,193.52828499999998,256.78081833333334
Busia,2020-01,191.76707333333334,177.90994166666667
Busia,2020-02,219.81731833333333,188.10167
Busia,2020-03,191.84390499999998,190.87167833333334
Busia,2020-04,162.07011,133.20616666666666
Busia,2020-05,137.97134333333335,112.59657233333333
Busia,2020-06,120.77327416666667,119.52745066666667
Busia,2020-07,123.13835766666666,155.16748666666666
Busia,2020-08,134.306149,134.39560483333332
Busia,2020-09,153.361565,164.20593166666666
Busia,2020-10,154.70441333333335,157.88970833333335
Busia,2020-11,179.1024933333333,208.61120333333335
Busia,2020-12,179.0804016666667,151.3498321666667
Busia,2021-01,173.65631333333332,101.56325433333332
Busia,2021-02,126.55004500000001,96.30603666666667
Busia,2021-03,90.00235266666665,83.23824
Busia,2021-04,113.90482750000001,136.25176
Busia,2021-05,129.97364000000002,143.6765025
Busia,2021-06,123.80431666666668,74.20832183333333
Busia,2021-07,110.32145566666667,90.21156733333333
Busia,2021-08,82.88790350000001,89.44935483333335
Busia,2021-09,103.76809099999998,124.54006499999998
Busia,2021-10,109.31218,111.11202166666668
Busia,2021-11,95.15898383333332,60.30202333333333
Busia,2021-12,76.3157915,57.68207266666667
Busia,2022-01,72.5761545,128.27571666666668
Busia,2022-02,125.02566833333333,223.18807
Busia,2022-03,145.56480666666667,116.65966283333334
Busia,2022-04,117.8261435,86.30246583333333
Busia,2022-05,102.960015,112.17946749999999
Busia,2022-06,93.21735666666666,74.79549333333334
Busia,2022-07,92.87080150000001,76.96752583333334
Busia,2022-08,92.12487499999999,126.66439083333334
Busia,2022-09,117.22138166666667,138.520815
Busia,2022-10,117.29017733333335,92.65386633333333
Busia,2022-11,100.76726583333334,83.3346375
Busia,2022-12,97.27719933333333,132.537461
Busia,2023-01,99.54230716666666,83.01831816666667
Busia,2023-02,91.85388416666666,30.97493866666667
Busia,2023-03,80.36759433333333,100.2249845
Busia,2023-04,103.66534733333333,126.75894166666667
Busia,2023-05,117.03123749999999,113.07649833333333
Busia,2023-06,120.81664,126.885789
Busia,2023-07,115.361304,104.36015166666668
Busia,2023-08,109.23266733333332,90.15030916666666
Busia,2023-09,105.58317333333333,117.78610916666666
Busia,2023-10,118.53094400000002,138.572375
Busia,2023-11,134.716655,140.34723483333332
Busia,2023-12,132.29695999999998,104.298255
Busia,2024-01,141.814606,196.63633833333333
Busia,2024-02,171.937495,243.6609533333333
Busia,2024-03,175.43314166666667,125.12909566666667
Busia,2024-04,140.71483916666668,116.47198516666667
Busia,2024-05,108.12597766666666,94.52705333333334
Busia,2024-06,100.00775166666666,82.38273666666667
Busia,2024-07,90.8748355,94.6263275
Busia,2024-08,95.04341366666667,111.82330833333333
Busia,2024-09,104.948485,107.29255
Busia,2024-10,106.116585,100.84251166666667
Busia,2024-11,116.41890083333334,139.46358566666666
Busia,2024-12,131.43823333333333,156.60391233333334
Busia,2025-01,137.34275,89.19215100000001
Busia,2025-02,120.08228666666668,87.99379933333334
Busia,2025-03,86.58300666666666,83.20046516666666
Busia,2025-04,104.58629316666668,118.3354175
Busia,2025-05,114.8853825,125.900755
Busia,2025-06,120.37457433333333,116.03740766666665
Busia,2025-07,136.16758666666666,185.20097333333334
Busia,2025-08,128.30698433333333,92.57348583333334
Busia,2025-09,117.96630233333333,87.72462333333334
Busia,2025-10,104.825715,127.78046666666667
Busia,2025-11,99.29716416666668,80.37786
Busia,2025-12,99.05484683333333,91.86723649999999
Busia,2026-01,90.10846616666667,113.460398
Busia,2026-02,82.70413500000001,68.2606775
Elgeyo-Marakwet,2015-01,87.97549733333334,42.88889866666667
Elgeyo-Marakwet,2015-02,72.77053833333333,42.308700333333334
Elgeyo-Marakwet,2015-03,35.38566133333333,34.7681835
Elgeyo-Marakwet,2015-04,80.70036333333333,117.17031750000001
Elgeyo-Marakwet,2015-05,86.85766083333334,84.16708566666667
Elgeyo-Marakwet,2015-06,98.87828233333333,99.9218475
Elgeyo-Marakwet,2015-07,85.05084716666666,73.79030583333333
Elgeyo-Marakwet,2015-08,76.53943,61.22226516666666
Elgeyo-Marakwet,2015-09,62.68338183333333,58.262708333333336
Elgeyo-Marakwet,2015-10,64.23775133333334,78.24011683333333
Elgeyo-Marakwet,2015-11,97.44709499999999,148.69672166666666
Elgeyo-Marakwet,2015-12,119.87969416666665,129.325976
Elgeyo-Marakwet,2016-01,142.20574000000002,131.78440583333332
Elgeyo-Marakwet,2016-02,114.00988316666667,69.21531616666667
Elgeyo-Marakwet,2016-03,90.82969666666666,79.739647
Elgeyo-Marakwet,2016-04,101.08948333333332,121.28406
Elgeyo-Marakwet,2016-05,127.46271333333334,149.41161666666667
Elgeyo-Marakwet,2016-06,124.81665583333334,89.41031733333334
Elgeyo-Marakwet,2016-07,121.432735,112.61682783333333
Elgeyo-Marakwet,2016-08,90.6520025,74.8586655
Elgeyo-Marakwet,2016-09,80.53779816666666,56.83249916666667
Elgeyo-Marakwet,2016-10,72.69664083333333,93.21478233333333
