County,Month,r3q,r1h,r3h,r1q
Baringo,2020-12,128.44404933333334,60.553494,278.8617116666667,96.38997433333333
Baringo,2021-01,108.02254333333333,29.187735333333332,199.77768166666667,81.631345
Baringo,2021-02,87.684535,22.8572485,112.59847966666666,78.72066333333333
Baringo,2021-03,67.52938483333334,32.41352583333333,84.45851066666667,60.8789255
Baringo,2021-04,63.01123166666667,74.8531185,130.12389399999998,63.91436983333333
Baringo,2021-05,106.70985433333333,233.53855833333333,340.8052016666667,162.63306833333334
Baringo,2021-06,104.41898866666666,68.74658616666666,377.1382633333333,69.57465599999999
Baringo,2021-07,116.0669725,101.85040733333334,404.13556833333337,98.64308733333333
Baringo,2021-08,79.41378916666666,89.54684166666668,260.1438366666667,73.72735833333333
Baringo,2021-09,97.19842899999999,115.87854599999999,307.27579166666663,135.53551833333333
Baringo,2021-10,109.2100775,103.45863566666667,308.884035,148.61436833333332
Baringo,2021-11,106.53627933333333,42.238732166666665,261.575915,52.070862166666664
Baringo,2021-12,83.9935275,35.666173,181.36354416666668,62.90574516666667
Baringo,2022-01,63.01006949999999,34.461675166666666,112.36658166666666,95.86606266666666
Baringo,2022-02,83.563304,34.72441866666667,104.85226916666666,108.48796233333333
Baringo,2022-03,83.77618166666667,38.529058166666665,107.71515166666667,69.651988
Baringo,2022-04,70.10778783333333,73.077,146.3304825,62.35328883333333
Baringo,2022-05,80.47104666666667,144.16054233333332,255.76660500000003,100.48454266666666
Baringo,2022-06,80.635935,71.26857833333334,288.50611499999997,72.83686833333333
Baringo,2022-07,81.60719166666667,66.87139516666666,282.30051000000003,66.13667600000001
Baringo,2022-08,83.57421166666667,134.6459358333333,272.78591666666665,109.39055666666667
Baringo,2022-09,104.35280583333333,127.87019666666667,329.38752,144.04421666666667
Baringo,2022-10,117.82647533333333,68.7883655,331.30449833333336,101.33941166666666
Baringo,2022-11,124.39693016666666,113.12489799999999,309.7834716666667,124.40061516666667
Baringo,2022-12,109.15069083333333,60.17476933333333,242.08803833333332,98.30909816666667
Baringo,2023-01,105.415506,23.639346000000003,196.93901366666668,64.941661
Baringo,2023-02,69.6806735,5.052320583333334,88.86643783333334,28.735117666666667
Baringo,2023-03,73.6708855,65.52102883333333,94.21269483333333,98.4606045
Baringo,2023-04,95.14768416666668,129.41117766666665,199.98452666666665,111.27086750000001
Baringo,2023-05,115.70026333333334,173.08869916666666,368.02089500000005,119.95684999999999
Baringo,2023-06,104.42882483333334,72.38207266666667,374.8819416666667,74.37892416666666
Baringo,2023-07,94.33331566666668,80.91666733333334,326.38742666666667,80.82439183333334
Baringo,2023-08,70.74237066666667,76.54001666666666,229.838755,63.67380966666667
Baringo,2023-09,77.67759433333333,85.88063016666666,243.33731666666665,105.11061833333333
Baringo,2023-10,92.4991275,95.73179750000001,258.15243333333336,136.18601
Baringo,2023-11,126.36314733333332,127.01810333333333,308.63052166666665,144.24288266666667
Baringo,2023-12,121.61189,41.32911633333334,264.0790266666667,68.93514549999999
Baringo,2024-01,121.299485,54.476817833333335,222.82402833333333,146.85919433333333
Baringo,2024-02,107.68997683333333,40.29606183333333,136.10199166666666,127.82837866666667
Baringo,2024-03,118.70626833333334,58.2745855,153.04745833333334,102.19720633333333
Baringo,2024-04,123.10170566666666,158.898725,257.469365,132.21799833333333
Baringo,2024-05,160.75881666666666,295.73342166666663,512.9067333333334,203.95592166666665
Baringo,2024-06,148.63328833333333,81.5085885,536.1407283333333,80.86585283333334
Baringo,2024-07,143.15411833333334,121.87411466666667,499.1161233333333,114.99910833333333
Baringo,2024-08,111.955625,164.35222166666668,367.7349283333333,131.96652833333334
Baringo,2024-09,113.27921166666665,70.95226483333333,357.17859666666664,80.86943433333333
Baringo,2024-10,106.41493266666667,62.287449,297.591935,90.76889266666666
Baringo,2024-11,95.41668416666668,95.581952,228.82166666666663,111.23154199999999
Baringo,2024-12,115.50241483333333,92.13639183333333,250.0058,142.0473115
Baringo,2025-01,115.08160566666668,23.423804166666667,211.14215333333334,70.38614066666666
Baringo,2025-02,102.56520033333334,18.900606416666665,134.46081016666668,67.99665366666666
Baringo,2025-03,103.33349583333334,90.87956433333333,133.20397333333332,141.41126166666666
Baringo,2025-04,122.32856933333333,145.66154500000002,255.4417083333333,123.804966
Baringo,2025-05,130.50763833333335,183.2413725,419.78249166666666,126.78516016666667
Baringo,2025-06,119.32943333333333,104.42636166666666,433.32930500000003,103.31571766666667
Baringo,2025-07,122.00233066666665,139.31422166666667,426.981975,132.293365
Baringo,2025-08,118.55239666666667,146.29803,390.03860000000003,118.05994916666667
Baringo,2025-09,130.032955,125.89430750000001,411.50654333333335,146.80210583333334
Baringo,2025-10,145.536505,136.00267766666667,408.19501833333334,194.52276333333336
Baringo,2025-11,142.79843666666667,84.4313405,346.32832333333334,99.308073
Baringo,2025-12,122.24820666666666,39.98327066666666,260.4172766666667,72.69113066666667
Baringo,2026-01,87.95552133333332,34.89581283333333,159.3104225,90.27748783333334
Baringo,2026-02,80.243578,32.5838275,113.260388,99.70870500000001
Bomet,2015-01,68.44105466666666,36.42383983333334,228.02202833333334,41.378993
Bomet,2015-02,59.947450333333336,34.464729,170.52986833333333,45.023936
Bomet,2015-03,43.27240883333334,53.890640499999996,124.77920999999999,46.880068333333334
Bomet,2015-04,87.79176533333333,263.606485,351.9618516666667,133.075365
Bomet,2015-05,114.61984666666666,292.37090166666667,609.868015,135.23600166666665
Bomet,2015-06,141.34373333333335,225.34256833333333,781.31997,156.90463166666666
Bomet,2015-07,132.20070166666667,80.490089,598.203595,85.56141966666667
Bomet,2015-08,111.85313233333333,84.87733,390.7099816666667,77.71176383333334
Bomet,2015-09,80.74628583333333,101.83762233333334,267.20503333333335,82.614929
Bomet,2015-10,81.39852,98.24023833333335,284.955195,87.30807683333335
Bomet,2015-11,107.40945900000001,195.88125,395.95910333333336,147.48416
Bomet,2015-12,129.893035,170.29518166666665,464.4166866666667,147.93280666666666
Bomet,2016-01,146.83160999999998,127.13213083333333,493.30856166666666,135.139309
Bomet,2016-02,126.2233265,66.881694,364.3090216666667,81.49873283333334
Bomet,2016-03,102.85707166666667,107.41363150000001,301.42744999999996,92.75081899999999
Bomet,2016-04,101.550774,230.12207833333332,404.41741,115.39564166666666
Bomet,2016-05,120.71418233333333,305.5202566666667,643.0559683333332,139.35688333333334
Bomet,2016-06,118.89051333333333,124.26892866666667,659.9112316666666,87.10936783333334
Bomet,2016-07,116.29344150000001,103.677093,533.466275,106.69608666666666
Bomet,2016-08,88.769955,88.41918066666666,316.36519833333335,78.36870266666666
Bomet,2016-09,83.58288483333332,88.5683235,280.66461,74.16732116666667
Bomet,2016-10,89.76670833333333,134.8019823333333,311.78947666666664,122.55174333333333
Bomet,2016-11,92.99832333333332,112.27026233333333,335.64057166666663,87.54253366666667
Bomet,2016-12,90.99453766666666,74.25872566666666,321.3309716666667,66.05864833333332
Bomet,2017-01,63.27434933333333,22.560188666666665,209.08917,28.684727666666664
Bomet,2017-02,53.66962266666667,55.232401333333335,152.05131,69.14724633333334
Bomet,2017-03,57.29961483333333,89.79532833333333,167.58792,77.1076575
Bomet,2017-04,73.39093016666666,147.605141,292.6328766666667,75.54978083333333
Bomet,2017-05,91.626286,248.569435,485.969905,113.41183000000001
Bomet,2017-06,93.60393333333333,123.102415,519.276985,88.2063
Bomet,2017-07,112.88066333333332,142.48846416666666,514.1603200000001,147.31925666666666
Bomet,2017-08,115.78486866666667,142.45371,408.044595,124.82637733333333
Bomet,2017-09,133.47689333333332,164.63146666666668,449.57363833333335,130.42404583333334
Bomet,2017-10,125.05770766666667,133.22308,440.30826499999995,118.57051833333334
Bomet,2017-11,122.48636900000001,155.00724233333332,452.86179999999996,117.34390333333333
Bomet,2017-12,108.88169666666666,100.53187166666667,388.76219833333334,88.56033000000001
Bomet,2018-01,89.82203033333333,44.650177500000005,300.1892966666667,50.997118
Bomet,2018-02,65.38455466666666,41.27573266666666,186.45777333333334,52.7558885
Bomet,2018-03,102.12962666666665,217.77536666666666,303.70128,177.06431666666666
Bomet,2018-04,148.51000166666668,335.628515,594.6796216666667,170.78142333333335
Bomet,2018-05,161.66973,306.84834333333333,860.2522233333333,140.75809666666666
Bomet,2018-06,154.04668333333333,216.224931,858.7017766666667,147.414395
Bomet,2018-07,137.37141499999998,111.48610083333334,634.5594,113.287444
Bomet,2018-08,119.05937833333333,97.37910266666665,425.09014499999995,87.15612866666667
Bomet,2018-09,100.63678666666668,125.35078566666668,334.2159933333333,100.41906666666667
Bomet,2018-10,97.16836766666665,114.59368333333333,337.32357666666667,101.29731433333332
Bomet,2018-11,100.89048166666667,131.267671,371.21214166666664,99.86890733333333
Bomet,2018-12,104.83168,128.23277166666665,374.0941383333333,112.31440433333334
Bomet,2019-01,93.740474,53.93049316666667,313.430945,59.07815766666667
Bomet,2019-02,73.42082183333333,27.7604255,209.92369499999998,37.5623935
Bomet,2019-03,55.74111916666667,79.35092816666666,161.04184333333333,70.42462283333333
Bomet,2019-04,55.525009833333336,114.595678,221.70703333333336,58.06561716666667
Bomet,2019-05,84.03009166666668,250.76479166666664,444.71139166666666,115.70750733333334
Bomet,2019-06,104.65144983333333,212.5871066666667,577.947575,148.84170833333334
Bomet,2019-07,128.81831066666666,123.06988,586.421765,128.08093833333334
Bomet,2019-08,124.53156033333333,104.50162966666666,440.15862,90.39477916666665
Bomet,2019-09,112.72811,149.68706999999998,377.25858666666664,119.44160983333332
Bomet,2019-10,119.076341,167.61319833333334,421.8019016666667,145.23958566666667
Bomet,2019-11,138.3263883333333,195.16201166666667,512.4622933333334,146.60208666666665
Bomet,2019-12,193.50433833333332,331.9472733333334,694.7224866666667,283.68408666666664
Bomet,2020-01,214.65812833333334,194.93633499999999,722.0456366666667,204.71991
Bomet,2020-02,238.87966500000002,167.6538735,694.537485,195.33494833333336
Bomet,2020-03,207.34208666666666,253.14470833333334,615.73491,206.462355
Bomet,2020-04,176.85666333333333,283.49245333333334,704.291025,144.27968166666668
Bomet,2020-05,155.63432,288.2173166666667,824.8544933333333,131.68776166666666
Bomet,2020-06,129.39451833333334,145.76131333333333,717.4710533333333,102.92289066666667
Bomet,2020-07,118.60802433333333,111.4287175,545.4073216666667,113.15043666666666
Bomet,2020-08,105.60814266666667,121.03645366666666,378.22650500000003,103.00317766666667
Bomet,2020-09,110.20936916666666,143.47686166666668,375.9420466666667,113.74850166666666
Bomet,2020-10,126.91551500000001,188.37037333333333,452.8836866666666,164.03303833333334
Bomet,2020-11,166.89700666666667,286.079715,617.9269616666667,213.668455
Bomet,2020-12,179.17484666666667,169.62000933333334,644.0700800000001,145.559521
Bomet,2021-01,164.28289333333333,98.54303633333332,554.242745,106.10126333333334
Bomet,2021-02,130.773311,110.44543399999999,378.60848166666665,131.94566
Bomet,2021-03,110.80188983333333,118.18914733333334,327.17761333333334,100.8734725
Bomet,2021-04,119.340979,247.38627999999997,476.02088333333336,125.46774933333332
Bomet,2021-05,123.68928416666665,291.0675116666667,656.64291,132.718289
Bomet,2021-06,118.04358333333333,117.75236566666666,656.206145,84.25402666666666
Bomet,2021-07,115.281406,118.09738166666666,526.9172616666666,123.80112100000001
Bomet,2021-08,111.11771583333332,152.77159,388.621335,131.86013566666668
Bomet,2021-09,132.204785,170.39670666666666,441.26567833333337,135.767395
Bomet,2021-10,133.76254333333335,145.79562833333333,468.963905,130.25114916666666
Bomet,2021-11,117.08090650000001,112.89366966666667,429.0859966666667,88.05379016666666
Bomet,2021-12,95.98274666666667,81.68618883333333,340.3754833333333,73.12427916666667
Bomet,2022-01,97.74588166666666,129.98203333333333,324.56188333333336,139.708215
Bomet,2022-02,163.68038833333333,259.19091833333334,470.85914333333335,300.70935000000003
Bomet,2022-03,180.43422999999999,146.77226166666665,535.9452216666667,130.61334333333335
Bomet,2022-04,144.004895,165.06122666666667,571.024395,84.24017766666667
Bomet,2022-05,113.24027333333333,286.348195,598.1816516666667,132.41479
Bomet,2022-06,112.99088166666667,173.86216666666667,625.2716066666667,121.18038166666666
Bomet,2022-07,118.62792,77.09021283333334,537.3006183333333,81.60312683333333
Bomet,2022-08,120.91204666666668,173.14839833333335,424.10077666666666,146.40189999999998
Bomet,2022-09,129.53487183333334,185.119565,435.3581616666667,145.84022166666668
Bomet,2022-10,138.699285,130.93588766666667,489.203825,116.88121083333333
Bomet,2022-11,136.32623333333333,186.45947833333332,502.51494,141.23390433333336
Bomet,2022-12,146.41476833333334,207.11350000000002,524.5088616666667,179.52709666666667
Bomet,2023-01,155.710475,129.92479883333334,523.4977716666666,133.00715516666665
Bomet,2023-02,122.14866416666666,15.986616666666668,353.02492333333333,23.8164855
Bomet,2023-03,93.05399916666666,126.85418966666667,272.76560333333333,99.25482316666667
Bomet,2023-04,111.33128849999999,302.6744366666667,445.51524333333333,154.87232833333334
Bomet,2023-05,125.56334766666667,238.30864666666665,667.8372800000001,109.61445250000001
Bomet,2023-06,125.50471900000001,156.03616499999998,697.0192466666667,112.22543583333334
Bomet,2023-07,110.1163015,108.82083666666666,503.16563666666667,112.98345083333334
Bomet,2023-08,97.69732733333335,80.17982916666666,345.03682166666664,71.21051433333334
Bomet,2023-09,112.3598335,184.67990666666665,373.68057666666664,149.498565
Bomet,2023-10,125.22030183333334,174.87621750000002,439.7359533333333,153.49956
Bomet,2023-11,157.37190333333334,220.82002166666666,580.376155,165.77004666666667
Bomet,2023-12,160.30543666666668,178.19313666666667,573.8893916666667,153.78753166666667
Bomet,2024-01,189.91850833333334,238.67628333333334,637.68945,252.76732166666667
Bomet,2024-02,200.17867,163.02033,579.8897566666666,190.970475
Bomet,2024-03,185.06766666666667,146.72877833333334,548.4254316666667,127.62747666666667
Bomet,2024-04,136.013501,226.98764666666668,536.7367683333333,115.2208
Bomet,2024-05,119.35515833333334,255.2126516666667,628.92909,119.72967833333333
Bomet,2024-06,109.40136316666667,116.81905766666667,599.0193966666667,82.50894233333334
Bomet,2024-07,112.65857666666666,131.02972416666668,503.0614216666666,138.55799733333333
Bomet,2024-08,101.40364233333332,106.39884833333333,354.2476166666667,94.11285183333332
Bomet,2024-09,103.77874233333334,107.9500875,345.378665,88.3429925
Bomet,2024-10,95.06603233333334,119.72708,334.0760183333333,106.07009866666665
Bomet,2024-11,101.43853,143.95378233333335,371.63094833333327,109.85993833333333
Bomet,2024-12,126.73511066666667,187.963991,451.64484666666664,162.13589566666667
Bomet,2025-01,129.27610933333332,100.72737383333333,432.645125,108.29529566666668
Bomet,2025-02,122.609,67.2224915,355.9138533333333,81.12542216666667
Bomet,2025-03,98.30825333333333,122.29295516666666,290.24282166666666,97.136149
Bomet,2025-04,124.53592833333333,308.3492966666667,497.864745,156.27622
Bomet,2025-05,139.76992833333335,317.7579866666667,748.4002266666666,145.50368433333333
Bomet,2025-06,145.40004166666668,185.18189833333335,811.2892033333333,124.32668833333334
Bomet,2025-07,136.46004083333332,126.56174499999999,629.50161,127.186594
Bomet,2025-08,118.45975166666666,112.42923583333334,424.17288833333333,99.75825850000001
Bomet,2025-09,100.76796933333333,102.45851599999999,341.449495,82.56712833333334
Bomet,2025-10,101.76802433333334,145.55670916666665,360.44446,126.2732525
Bomet,2025-11,95.95688183333333,110.32808166666666,358.34332166666667,83.73244783333334
Bomet,2025-12,94.29786083333335,84.41001183333333,340.29481166666665,76.00957116666667
Bomet,2026-01,82.12503500000001,80.13346433333334,274.87156,84.85570016666667
Bomet,2026-02,80.13332,61.451415,238.17991,75.087062
Bungoma,2015-01,91.58619433333332,17.969841283333334,276.16032333333334,38.98674716666667
Bungoma,2015-02,66.56953966666667,18.99523795,129.12222083333333,37.351994999999995
Bungoma,2015-03,34.4350385,33.224602833333336,70.18968366666667,34.972716166666665
Bungoma,2015-04,83.54330033333333,247.42619,299.64604,123.7561625
Bungoma,2015-05,93.66646833333334,220.750005,501.4007916666667,94.52666849999999
Bungoma,2015-06,114.49538833333332,223.98411833333333,692.1603266666666,132.092341
Bungoma,2015-07,103.88888850000001,123.557936,568.2920566666667,86.47051066666667
Bungoma,2015-08,99.39182816666666,128.68730100000002,476.2293716666666,78.5835345
Bungoma,2015-09,81.92275566666667,128.07857166666668,380.32381166666664,82.97991
Bungoma,2015-10,89.97710000000001,182.5539666666667,439.31983666666673,107.03883666666667
Bungoma,2015-11,127.6717425,306.1230116666667,616.7555933333333,186.54714166666668
Bungoma,2015-12,152.29968666666667,138.36825266666668,627.04521,159.65641666666667
Bungoma,2016-01,170.84794166666666,67.65872933333334,512.1499749999999,127.66359333333332
Bungoma,2016-02,124.02894666666667,38.138889,244.16588166666668,70.37988283333333
Bungoma,2016-03,86.871825,75.494445,181.29206,77.48440000000001
Bungoma,2016-04,104.19226916666666,261.362695,374.99604,128.375905
Bungoma,2016-05,111.64862116666666,260.192065,597.0491900000001,110.66051399999999
Bungoma,2016-06,107.81554766666666,129.39126933333333,650.9460183333333,77.36011016666667
Bungoma,2016-07,97.67377849999998,145.16508,534.74841,101.20979833333332
Bungoma,2016-08,87.81168033333334,145.51587333333333,420.07222333333334,88.48938600000001
Bungoma,2016-09,82.00126766666666,90.05793766666666,380.73890166666666,59.3043055
Bungoma,2016-10,76.17026666666666,134.722225,370.29602666666665,82.55817900000001
Bungoma,2016-11,66.1263835,92.43333,317.213485,60.02951683333333
Bungoma,2016-12,65.86778666666667,42.631744166666664,269.7873083333333,50.403600000000004
Bungoma,2017-01,54.9039235,23.487301666666667,158.55238,53.314960000000006
Bungoma,2017-02,82.046088,89.69444383333332,155.81349333333333,146.95755499999999
Bungoma,2017-03,105.46917883333333,111.00555750000001,224.18729666666664,116.52664233333333
Bungoma,2017-04,95.77789583333333,141.22619,341.92618666666664,71.33049233333334
Bungoma,2017-05,97.14809166666667,265.97540166666664,518.2071516666666,113.44928516666668
Bungoma,2017-06,94.15491166666668,160.7754,567.9770016666666,94.30853333333334
Bungoma,2017-07,114.477899,199.28571833333334,626.036525,137.79674166666666
Bungoma,2017-08,117.11361416666666,201.19603500000002,561.25715,121.24789399999999
Bungoma,2017-09,128.13060666666667,197.24285999999998,597.7246133333333,124.92634833333334
Bungoma,2017-10,120.376666,190.2531733333333,588.6920416666667,113.86244083333334
Bungoma,2017-11,119.72721916666667,191.99046833333333,579.4864883333333,117.50213083333334
Bungoma,2017-12,101.2906625,34.96349233333333,417.2071316666667,43.04791316666667
Bungoma,2018-01,80.18350083333333,14.257936333333333,241.21189333333334,34.380629166666665
Bungoma,2018-02,43.40432166666667,31.919047833333337,81.14047666666666,56.960173
Bungoma,2018-03,101.9526075,174.33174599999998,220.508725,166.37795733333334
Bungoma,2018-04,145.472575,320.09921,526.350005,159.96912999999998
Bungoma,2018-05,152.76758833333335,325.10635833333333,819.537305,138.22153333333333
Bungoma,2018-06,143.607205,222.73888666666667,867.944455,129.69070166666668
Bungoma,2018-07,135.34039433333334,195.81587666666667,743.6611066666666,136.33904099999998
Bungoma,2018-08,109.53548416666666,106.89603416666667,525.45082,65.78162333333334
Bungoma,2018-09,90.22860433333334,116.78492333333334,419.49684,74.83421383333332
Bungoma,2018-10,72.07683583333333,126.86428666666666,350.545255,76.6073745
Bungoma,2018-11,73.96195416666667,112.62301333333333,356.27222166666667,69.792249
Bungoma,2018-12,74.26214683333333,63.516665499999995,303.00397,78.4031525
Bungoma,2019-01,68.32316333333334,26.288890166666665,202.42855999999998,54.4209595
Bungoma,2019-02,61.817881166666666,27.964287,117.76983833333333,51.15677333333334
Bungoma,2019-03,71.33584416666666,94.77143000000001,149.02460566666667,97.33367883333334
Bungoma,2019-04,66.13527516666666,115.59206666666667,238.32777833333333,57.564038333333336
Bungoma,2019-05,79.28217483333334,213.90079666666665,424.26428166666665,91.36569166666668
Bungoma,2019-06,87.48976699999999,198.16904666666667,527.6618933333333,115.52534416666667
Bungoma,2019-07,102.31775,148.25634833333334,560.3261766666667,103.47411683333333
Bungoma,2019-08,110.7182625,183.6769833333333,530.1023866666667,110.79874933333333
Bungoma,2019-09,116.39971733333334,210.45714666666666,542.39049,132.80831333333333
Bungoma,2019-10,137.61234,279.97540000000004,674.1095183333333,165.9277
Bungoma,2019-11,144.99516,210.96428166666666,701.3968666666666,131.34963166666668
Bungoma,2019-12,179.25280333333333,246.54840833333333,737.4881083333333,282.71855166666666
Bungoma,2020-01,184.89998666666668,91.69762083333335,549.2103216666667,168.72487833333335
Bungoma,2020-02,218.39284333333333,94.68333066666668,432.92936166666664,160.47855
Bungoma,2020-03,186.65053833333332,214.91429233333335,401.2952433333333,200.83495000000002
Bungoma,2020-04,153.6240733333333,243.79920833333333,553.3968266666667,122.58441900000001
Bungoma,2020-05,136.34464166666666,272.6809533333333,731.3944166666666,115.769069
Bungoma,2020-06,119.31130766666666,205.21190333333334,721.69206,121.67055933333334
Bungoma,2020-07,127.992725,224.72063500000002,702.6135033333334,155.49587166666666
Bungoma,2020-08,142.64533833333334,253.72936333333334,683.6618950000001,151.76400333333333
Bungoma,2020-09,160.84137,273.2008,751.6508133333333,170.97482333333335
Bungoma,2020-10,155.34146833333332,234.07857,761.0087366666667,140.079785
Bungoma,2020-11,160.5677433333333,269.95396999999997,777.2333666666667,169.450345
Bungoma,2020-12,150.31463166666666,115.76428716666668,619.7968,124.85890166666667
Bungoma,2021-01,143.15706833333334,42.230952333333335,427.94920333333334,83.5210265
Bungoma,2021-02,109.613584,58.603175,216.59841833333334,99.18064666666668
Bungoma,2021-03,80.2992675,69.23254083333333,170.066665,71.48489633333334
Bungoma,2021-04,101.36453933333333,239.6103183333333,367.4460266666667,118.24972833333334
Bungoma,2021-05,121.04539166666666,336.780155,645.6230083333334,142.295465
Bungoma,2021-06,113.8579725,112.06428583333333,688.4547816666667,68.28984433333333
Bungoma,2021-07,106.0104975,133.4246026666667,582.2690266666667,94.008965
Bungoma,2021-08,81.14112266666667,141.250001,386.73888166666666,85.82996383333334
Bungoma,2021-09,100.95898766666666,195.04761666666664,469.7221866666667,123.92403816666666
Bungoma,2021-10,106.42813583333333,183.29761833333336,519.5952466666666,111.69655266666666
Bungoma,2021-11,97.12103,90.10793733333333,468.45319,58.158013000000004
Bungoma,2021-12,77.38946883333334,43.95872933333333,317.36428333333333,53.8151605
Bungoma,2022-01,65.6235365,56.0626985,190.12937499999998,108.79836383333334
