,County,Month,vim,viq
1463,Kakamega,2025-04,0.6732781191666667,109.40066991666667
1464,Kakamega,2025-05,0.7548113316666667,106.24575608333333
1465,Kakamega,2025-06,0.7729313116666666,103.85628666666666
1466,Kakamega,2025-07,0.7512121366666666,103.85487658333334
1467,Kakamega,2025-08,0.7201818883333333,104.1486405
1468,Kakamega,2025-09,0.7074957208333333,105.18476591666666
1469,Kakamega,2025-10,0.7238857075,106.74859325
1470,Kakamega,2025-11,0.7291374366666666,107.06745341666668
1471,Kakamega,2025-12,0.7009218891666666,107.80063
1472,Kakamega,2026-01,0.6474679591666667,110.1906515
1473,Kakamega,2026-02,0.5933560600000001,109.239721
1474,Kericho,2015-01,0.6405656533333334,98.10277966666666
1475,Kericho,2015-02,0.5519552433333333,90.95094
1476,Kericho,2015-03,0.5409169,88.63609666666666
1477,Kericho,2015-04,0.64140845,93.66104333333334
1478,Kericho,2015-05,0.7577651833333334,99.92172833333332
1479,Kericho,2015-06,0.7965985033333333,102.44293
1480,Kericho,2015-07,0.7734174,101.59117666666667
1481,Kericho,2015-08,0.73351341,98.53212
1482,Kericho,2015-09,0.70206815,96.22143799999999
1483,Kericho,2015-10,0.7029173766666666,97.10398333333335
1484,Kericho,2015-11,0.7453979999999999,103.04187633333333
1485,Kericho,2015-12,0.7655472466666667,108.805162
1486,Kericho,2016-01,0.7451308333333334,113.02026666666667
1487,Kericho,2016-02,0.6934089366666667,112.329979
1488,Kericho,2016-03,0.6593467466666666,106.43583333333333
1489,Kericho,2016-04,0.7109591866666666,103.15712
1490,Kericho,2016-05,0.7737427666666666,101.92856
1491,Kericho,2016-06,0.77303931,99.591515
1492,Kericho,2016-07,0.75832437,99.73400333333332
1493,Kericho,2016-08,0.7410586666666666,99.48350866666665
1494,Kericho,2016-09,0.71616264,98.02510333333333
1495,Kericho,2016-10,0.7023477233333333,97.03008533333333
1496,Kericho,2016-11,0.68480148,95.183388
1497,Kericho,2016-12,0.6369089333333333,91.61261533333334
1498,Kericho,2017-01,0.5681213666666667,87.843912
1499,Kericho,2017-02,0.5534129433333334,91.20449666666667
1500,Kericho,2017-03,0.5859521833333333,95.39245999999999
1501,Kericho,2017-04,0.6574940333333333,95.89558033333333
1502,Kericho,2017-05,0.74133928,97.90025166666668
1503,Kericho,2017-06,0.7695750966666667,99.17304999999999
1504,Kericho,2017-07,0.7599467666666667,99.93437533333334
1505,Kericho,2017-08,0.7524715999999999,100.92217466666666
1506,Kericho,2017-09,0.7492974800000001,102.26665833333334
1507,Kericho,2017-10,0.7444074533333334,102.45462133333335
1508,Kericho,2017-11,0.73121837,101.19634666666666
1509,Kericho,2017-12,0.6837666333333333,97.86416333333334
1510,Kericho,2018-01,0.6075771133333333,93.44231533333334
1511,Kericho,2018-02,0.57565721,94.562102
1512,Kericho,2018-03,0.6306641533333334,102.06649166666666
1513,Kericho,2018-04,0.7341343166666667,106.29449533333333
1514,Kericho,2018-05,0.7942651466666666,104.46744833333332
1515,Kericho,2018-06,0.8009910133333333,102.97397866666667
1516,Kericho,2018-07,0.77713033,102.05041333333334
1517,Kericho,2018-08,0.7421248533333333,99.61601666666667
1518,Kericho,2018-09,0.71537561,97.92437133333334
1519,Kericho,2018-10,0.7050507333333332,97.37882033333334
1520,Kericho,2018-11,0.7029134333333333,97.53231666666666
1521,Kericho,2018-12,0.6929497133333333,99.113772
1522,Kericho,2019-01,0.6461233566666666,98.91297333333334
1523,Kericho,2019-02,0.57449648,94.360925
1524,Kericho,2019-03,0.5494845533333333,89.95403666666665
1525,Kericho,2019-04,0.5839989733333334,85.94451333333332
1526,Kericho,2019-05,0.6844805833333334,90.83642666666667
1527,Kericho,2019-06,0.7747164066666666,99.79797166666667
1528,Kericho,2019-07,0.7994382999999999,104.80911466666667
1529,Kericho,2019-08,0.7841144099999999,104.89851333333333
1530,Kericho,2019-09,0.7665084233333334,104.46794333333332
1531,Kericho,2019-10,0.7627482533333333,104.82008333333333
1532,Kericho,2019-11,0.762194,105.21250333333334
1533,Kericho,2019-12,0.7601999866666667,108.08898666666666
1534,Kericho,2020-01,0.7495950100000001,113.67571
1535,Kericho,2020-02,0.7354557133333334,118.702179
1536,Kericho,2020-03,0.7232586966666666,116.02808333333333
1537,Kericho,2020-04,0.7424288200000001,107.49007333333333
1538,Kericho,2020-05,0.7717731,101.68774133333334
1539,Kericho,2020-06,0.7839437666666668,100.91205000000001
1540,Kericho,2020-07,0.7824686366666667,102.71415666666667
1541,Kericho,2020-08,0.7676338,102.82637199999999
1542,Kericho,2020-09,0.7535422666666666,102.80949333333335
1543,Kericho,2020-10,0.7536288566666668,103.644
1544,Kericho,2020-11,0.7546109233333333,104.22915133333333
1545,Kericho,2020-12,0.7301920166666666,104.069958
1546,Kericho,2021-01,0.6807656566666666,103.86073499999999
1547,Kericho,2021-02,0.6404293333333334,104.33701333333333
1548,Kericho,2021-03,0.6341736133333333,102.64804333333332
1549,Kericho,2021-04,0.68682635,99.89359533333334
1550,Kericho,2021-05,0.7514278366666667,99.15954133333334
1551,Kericho,2021-06,0.7680770966666666,98.991812
1552,Kericho,2021-07,0.7631730999999999,100.33353666666666
1553,Kericho,2021-08,0.7561382866666667,101.38284533333332
1554,Kericho,2021-09,0.7513114533333334,102.52455333333334
1555,Kericho,2021-10,0.7449790566666668,102.52825466666667
1556,Kericho,2021-11,0.7245537,100.33285333333333
1557,Kericho,2021-12,0.6840666533333333,97.91191666666667
1558,Kericho,2022-01,0.63333528,97.12486799999999
1559,Kericho,2022-02,0.6144258333333333,100.41741
1560,Kericho,2022-03,0.6216631666666667,100.77003500000001
1561,Kericho,2022-04,0.66771792,97.31170033333335
1562,Kericho,2022-05,0.7290382933333334,96.38548200000001
1563,Kericho,2022-06,0.75990791,98.00409666666667
1564,Kericho,2022-07,0.7645681333333334,100.50633
1565,Kericho,2022-08,0.7589173833333334,101.73229666666667
