vim_lag_1,vim_lag_2,vim_lag_3,vim,r3q_lag_1,r3q_lag_2,r3q_lag_3,r3q,r1q_lag_1,r1q,r1h,r3h,maize_price_per_kg,price_pct_change,price_lag1,Fatalities_lag_1,Events_lag_1,Events,Fatalities,is_ASAL
0.373876805,0.3864355383333333,0.4656348833333333,0.4804414616666667,41.03444916666667,73.36992550000001,83.57760666666667,84.96436683333333,37.70090866666666,121.66245066666666,144.81695166666665,177.209555,42.0,0.10526315789473695,38.0,0.0,1.0,1.0,1.0,1
0.4804414616666667,0.373876805,0.3864355383333333,0.6147140783333334,84.96436683333333,41.03444916666667,73.36992550000001,91.39230516666667,121.66245066666666,90.333584,129.32985833333333,292.4822216666667,45.0,0.0714285714285714,42.0,1.0,1.0,3.0,54.0,1
0.6147140783333334,0.4804414616666667,0.373876805,0.6225015883333334,91.39230516666667,84.96436683333333,41.03444916666667,102.74196333333332,90.333584,97.42859333333332,97.08192733333334,371.228735,45.0,0.0,45.0,54.0,3.0,0.0,0.0,1
0.6225015883333334,0.6147140783333334,0.4804414616666667,0.5813159833333333,102.74196333333332,91.39230516666667,84.96436683333333,85.34823999999999,97.42859333333332,69.23187833333334,70.12847766666667,296.54025333333334,44.0,-0.022222222222222254,45.0,0.0,0.0,0.0,0.0,1
0.5813159833333333,0.6225015883333334,0.6147140783333334,0.5422184133333333,85.34823999999999,102.74196333333332,91.39230516666667,70.6574725,69.23187833333334,52.89257766666666,63.18903916666667,230.39944166666663,44.0,0.0,44.0,0.0,0.0,0.0,0.0,1
